Time,Angle1 [deg],Angle2 [deg],Angle1 vel [deg/s],Angle2 vel [deg/s],Angle1 acc [deg/s^2],Angle2 acc [deg/s^2],Endpoint pos x [m],Endpoint pos y [m],Endpoint vel x [m/s],Endpoint vel y [m/s],Delivery pos x [m],Delivery pos y [m]
77.1,6.79835,-2.66604,0.00344236,0.000807448,-3.95E-05,-1.64E-05,0.414179,-0.260054,0.00153004,0.00100975,0,0
77.13,6.79845,-2.66602,0.00344118,0.000806955,-3.95E-05,-1.64E-05,0.414225,-0.260024,0.0015293,0.00100975,0,0
77.16,6.79855,-2.66599,0.00343999,0.000806463,-3.95E-05,-1.64E-05,0.414271,-0.259994,0.00152855,0.00100975,0,0
77.19,6.79866,-2.66597,0.00343881,0.000805971,-3.94E-05,-1.64E-05,0.414316,-0.259963,0.0015278,0.00100975,0,0
77.22,6.79876,-2.66595,0.00343763,0.00080548,-3.94E-05,-1.64E-05,0.414362,-0.259933,0.00152706,0.00100976,0,0
77.25,6.79886,-2.66592,0.00343645,0.000804989,-3.94E-05,-1.64E-05,0.414408,-0.259903,0.00152631,0.00100976,0,0
77.28,6.79897,-2.6659,0.00343527,0.000804498,-3.93E-05,-1.64E-05,0.414454,-0.259873,0.00152557,0.00100976,0,0
77.31,6.79907,-2.66587,0.00343409,0.000804008,-3.93E-05,-1.63E-05,0.4145,-0.259842,0.00152483,0.00100976,0,0
77.34,6.79917,-2.66585,0.00343291,0.000803518,-3.93E-05,-1.63E-05,0.414545,-0.259812,0.00152408,0.00100976,0,0
77.37,6.79927,-2.66582,0.00343173,0.000803029,-3.93E-05,-1.63E-05,0.414591,-0.259782,0.00152334,0.00100976,0,0
77.4,6.79938,-2.6658,0.00343055,0.000802541,-3.92E-05,-1.63E-05,0.414637,-0.259751,0.0015226,0.00100976,0,0
77.43,6.79948,-2.66578,0.00342938,0.000802053,-3.92E-05,-1.63E-05,0.414682,-0.259721,0.00152186,0.00100976,0,0
77.46,6.79958,-2.66575,0.0034282,0.000801565,-3.92E-05,-1.63E-05,0.414728,-0.259691,0.00152112,0.00100976,0,0
77.49,6.79969,-2.66573,0.00342703,0.000801078,-3.92E-05,-1.62E-05,0.414774,-0.25966,0.00152038,0.00100976,0,0
77.52,6.79979,-2.6657,0.00342585,0.000800591,-3.91E-05,-1.62E-05,0.414819,-0.25963,0.00151964,0.00100976,0,0
77.55,6.79989,-2.66568,0.00342468,0.000800105,-3.91E-05,-1.62E-05,0.414865,-0.2596,0.0015189,0.00100976,0,0
77.58,6.79999,-2.66566,0.00342351,0.000799619,-3.91E-05,-1.62E-05,0.414911,-0.25957,0.00151816,0.00100976,0,0
77.61,6.8001,-2.66563,0.00342234,0.000799134,-3.90E-05,-1.62E-05,0.414956,-0.259539,0.00151742,0.00100976,0,0
77.64,6.8002,-2.66561,0.00342117,0.000798649,-3.90E-05,-1.62E-05,0.415002,-0.259509,0.00151669,0.00100976,0,0
77.67,6.8003,-2.66558,0.00342,0.000798164,-3.90E-05,-1.61E-05,0.415047,-0.259479,0.00151595,0.00100975,0,0
77.7,6.80041,-2.66556,0.00341883,0.00079768,-3.90E-05,-1.61E-05,0.415093,-0.259448,0.00151521,0.00100975,0,0
77.73,6.80051,-2.66554,0.00341766,0.000797197,-3.89E-05,-1.61E-05,0.415138,-0.259418,0.00151448,0.00100975,0,0
77.76,6.80061,-2.66551,0.00341649,0.000796714,-3.89E-05,-1.61E-05,0.415183,-0.259388,0.00151374,0.00100975,0,0
77.79,6.80071,-2.66549,0.00341533,0.000796231,-3.89E-05,-1.61E-05,0.415229,-0.259358,0.00151301,0.00100975,0,0
77.82,6.80082,-2.66546,0.00341416,0.000795749,-3.89E-05,-1.61E-05,0.415274,-0.259327,0.00151227,0.00100974,0,0
77.85,6.80092,-2.66544,0.003413,0.000795268,-3.88E-05,-1.61E-05,0.41532,-0.259297,0.00151154,0.00100974,0,0
77.88,6.80102,-2.66542,0.00341183,0.000794786,-3.88E-05,-1.60E-05,0.415365,-0.259267,0.00151081,0.00100974,0,0
77.91,6.80112,-2.66539,0.00341067,0.000794306,-3.88E-05,-1.60E-05,0.41541,-0.259236,0.00151008,0.00100973,0,0
77.94,6.80122,-2.66537,0.00340951,0.000793825,-3.87E-05,-1.60E-05,0.415456,-0.259206,0.00150934,0.00100973,0,0
77.97,6.80133,-2.66535,0.00340834,0.000793346,-3.87E-05,-1.60E-05,0.415501,-0.259176,0.00150861,0.00100973,0,0
78,6.80143,-2.66532,0.00340718,0.000792866,-3.87E-05,-1.60E-05,0.415546,-0.259145,0.00150788,0.00100972,0,0
78.03,6.80153,-2.6653,0.00340602,0.000792387,-3.87E-05,-1.60E-05,0.415591,-0.259115,0.00150715,0.00100972,0,0
78.06,6.80163,-2.66527,0.00340486,0.000791909,-3.86E-05,-1.59E-05,0.415637,-0.259085,0.00150642,0.00100972,0,0
78.09,6.80174,-2.66525,0.00340371,0.000791431,-3.86E-05,-1.59E-05,0.415682,-0.259055,0.00150569,0.00100971,0,0
78.12,6.80184,-2.66523,0.00340255,0.000790953,-3.86E-05,-1.59E-05,0.415727,-0.259024,0.00150496,0.00100971,0,0
78.15,6.80194,-2.6652,0.00340139,0.000790476,-3.86E-05,-1.59E-05,0.415772,-0.258994,0.00150424,0.0010097,0,0
78.18,6.80204,-2.66518,0.00340024,0.00079,-3.85E-05,-1.59E-05,0.415817,-0.258964,0.00150351,0.0010097,0,0
78.21,6.80214,-2.66516,0.00339908,0.000789524,-3.85E-05,-1.59E-05,0.415862,-0.258933,0.00150278,0.00100969,0,0
78.24,6.80225,-2.66513,0.00339793,0.000789048,-3.85E-05,-1.59E-05,0.415907,-0.258903,0.00150206,0.00100969,0,0
78.27,6.80235,-2.66511,0.00339677,0.000788573,-3.85E-05,-1.58E-05,0.415952,-0.258873,0.00150133,0.00100968,0,0
78.3,6.80245,-2.66508,0.00339562,0.000788098,-3.84E-05,-1.58E-05,0.415998,-0.258843,0.0015006,0.00100967,0,0
78.33,6.80255,-2.66506,0.00339447,0.000787624,-3.84E-05,-1.58E-05,0.416043,-0.258812,0.00149988,0.00100967,0,0
78.36,6.80265,-2.66504,0.00339332,0.00078715,-3.84E-05,-1.58E-05,0.416088,-0.258782,0.00149916,0.00100966,0,0
78.39,6.80276,-2.66501,0.00339216,0.000786676,-3.84E-05,-1.58E-05,0.416133,-0.258752,0.00149843,0.00100966,0,0
78.42,6.80286,-2.66499,0.00339102,0.000786203,-3.83E-05,-1.58E-05,0.416177,-0.258721,0.00149771,0.00100965,0,0
78.45,6.80296,-2.66497,0.00338987,0.000785731,-3.83E-05,-1.58E-05,0.416222,-0.258691,0.00149699,0.00100964,0,0
78.48,6.80306,-2.66494,0.00338872,0.000785259,-3.83E-05,-1.57E-05,0.416267,-0.258661,0.00149626,0.00100964,0,0
78.51,6.80316,-2.66492,0.00338757,0.000784787,-3.82E-05,-1.57E-05,0.416312,-0.25863,0.00149554,0.00100963,0,0
78.54,6.80326,-2.6649,0.00338642,0.000784316,-3.82E-05,-1.57E-05,0.416357,-0.2586,0.00149482,0.00100962,0,0
78.57,6.80337,-2.66487,0.00338528,0.000783845,-3.82E-05,-1.57E-05,0.416402,-0.25857,0.0014941,0.00100961,0,0
78.6,6.80347,-2.66485,0.00338413,0.000783375,-3.82E-05,-1.57E-05,0.416447,-0.25854,0.00149338,0.00100961,0,0
78.63,6.80357,-2.66483,0.00338299,0.000782905,-3.81E-05,-1.57E-05,0.416492,-0.258509,0.00149266,0.0010096,0,0
78.66,6.80367,-2.6648,0.00338185,0.000782435,-3.81E-05,-1.56E-05,0.416536,-0.258479,0.00149194,0.00100959,0,0
78.69,6.80377,-2.66478,0.0033807,0.000781966,-3.81E-05,-1.56E-05,0.416581,-0.258449,0.00149123,0.00100958,0,0
78.72,6.80387,-2.66475,0.00337956,0.000781498,-3.81E-05,-1.56E-05,0.416626,-0.258418,0.00149051,0.00100957,0,0
78.75,6.80397,-2.66473,0.00337842,0.00078103,-3.80E-05,-1.56E-05,0.416671,-0.258388,0.00148979,0.00100956,0,0
78.78,6.80408,-2.66471,0.00337728,0.000780562,-3.80E-05,-1.56E-05,0.416715,-0.258358,0.00148907,0.00100956,0,0
78.81,6.80418,-2.66468,0.00337614,0.000780095,-3.80E-05,-1.56E-05,0.41676,-0.258328,0.00148836,0.00100955,0,0
78.84,6.80428,-2.66466,0.003375,0.000779628,-3.80E-05,-1.56E-05,0.416805,-0.258297,0.00148764,0.00100954,0,0
78.87,6.80438,-2.66464,0.00337386,0.000779162,-3.79E-05,-1.55E-05,0.416849,-0.258267,0.00148693,0.00100953,0,0
78.9,6.80448,-2.66461,0.00337272,0.000778696,-3.79E-05,-1.55E-05,0.416894,-0.258237,0.00148621,0.00100952,0,0
78.93,6.80458,-2.66459,0.00337159,0.00077823,-3.79E-05,-1.55E-05,0.416938,-0.258206,0.0014855,0.00100951,0,0
78.96,6.80468,-2.66457,0.00337045,0.000777765,-3.79E-05,-1.55E-05,0.416983,-0.258176,0.00148478,0.0010095,0,0
78.99,6.80478,-2.66454,0.00336932,0.000777301,-3.78E-05,-1.55E-05,0.417027,-0.258146,0.00148407,0.00100949,0,0
79.02,6.80489,-2.66452,0.00336818,0.000776837,-3.78E-05,-1.55E-05,0.417072,-0.258116,0.00148336,0.00100948,0,0
79.05,6.80499,-2.6645,0.00336705,0.000776373,-3.78E-05,-1.55E-05,0.417116,-0.258085,0.00148265,0.00100947,0,0
79.08,6.80509,-2.66447,0.00336592,0.00077591,-3.78E-05,-1.54E-05,0.417161,-0.258055,0.00148194,0.00100946,0,0
79.11,6.80519,-2.66445,0.00336478,0.000775447,-3.77E-05,-1.54E-05,0.417205,-0.258025,0.00148123,0.00100944,0,0
79.14,6.80529,-2.66443,0.00336365,0.000774984,-3.77E-05,-1.54E-05,0.41725,-0.257994,0.00148051,0.00100943,0,0
79.17,6.80539,-2.6644,0.00336252,0.000774522,-3.77E-05,-1.54E-05,0.417294,-0.257964,0.00147981,0.00100942,0,0
79.2,6.80549,-2.66438,0.00336139,0.000774061,-3.77E-05,-1.54E-05,0.417339,-0.257934,0.0014791,0.00100941,0,0
79.23,6.80559,-2.66436,0.00336026,0.0007736,-3.76E-05,-1.54E-05,0.417383,-0.257904,0.00147839,0.0010094,0,0
79.26,6.80569,-2.66433,0.00335914,0.000773139,-3.76E-05,-1.54E-05,0.417427,-0.257873,0.00147768,0.00100939,0,0
79.29,6.80579,-2.66431,0.00335801,0.000772679,-3.76E-05,-1.53E-05,0.417472,-0.257843,0.00147697,0.00100937,0,0
79.32,6.80589,-2.66429,0.00335688,0.000772219,-3.76E-05,-1.53E-05,0.417516,-0.257813,0.00147626,0.00100936,0,0
79.35,6.80599,-2.66427,0.00335576,0.00077176,-3.75E-05,-1.53E-05,0.41756,-0.257782,0.00147556,0.00100935,0,0
79.38,6.8061,-2.66424,0.00335463,0.000771301,-3.75E-05,-1.53E-05,0.417605,-0.257752,0.00147485,0.00100934,0,0
79.41,6.8062,-2.66422,0.00335351,0.000770842,-3.75E-05,-1.53E-05,0.417649,-0.257722,0.00147415,0.00100932,0,0
79.44,6.8063,-2.6642,0.00335238,0.000770384,-3.75E-05,-1.53E-05,0.417693,-0.257692,0.00147344,0.00100931,0,0
79.47,6.8064,-2.66417,0.00335126,0.000769926,-3.74E-05,-1.53E-05,0.417737,-0.257661,0.00147274,0.0010093,0,0
79.5,6.8065,-2.66415,0.00335014,0.000769469,-3.74E-05,-1.52E-05,0.417781,-0.257631,0.00147203,0.00100928,0,0
79.53,6.8066,-2.66413,0.00334902,0.000769012,-3.74E-05,-1.52E-05,0.417826,-0.257601,0.00147133,0.00100927,0,0
79.56,6.8067,-2.6641,0.0033479,0.000768556,-3.74E-05,-1.52E-05,0.41787,-0.25757,0.00147062,0.00100926,0,0
79.59,6.8068,-2.66408,0.00334678,0.0007681,-3.73E-05,-1.52E-05,0.417914,-0.25754,0.00146992,0.00100924,0,0
79.62,6.8069,-2.66406,0.00334566,0.000767644,-3.73E-05,-1.52E-05,0.417958,-0.25751,0.00146922,0.00100923,0,0
79.65,6.807,-2.66403,0.00334454,0.000767189,-3.73E-05,-1.52E-05,0.418002,-0.25748,0.00146852,0.00100921,0,0
79.68,6.8071,-2.66401,0.00334342,0.000766735,-3.73E-05,-1.52E-05,0.418046,-0.257449,0.00146782,0.0010092,0,0
79.71,6.8072,-2.66399,0.0033423,0.00076628,-3.72E-05,-1.51E-05,0.41809,-0.257419,0.00146712,0.00100918,0,0
79.74,6.8073,-2.66397,0.00334119,0.000765827,-3.72E-05,-1.51E-05,0.418134,-0.257389,0.00146642,0.00100917,0,0
79.77,6.8074,-2.66394,0.00334007,0.000765373,-3.72E-05,-1.51E-05,0.418178,-0.257358,0.00146572,0.00100915,0,0
79.8,6.8075,-2.66392,0.00333896,0.00076492,-3.72E-05,-1.51E-05,0.418222,-0.257328,0.00146502,0.00100914,0,0
79.83,6.8076,-2.6639,0.00333784,0.000764468,-3.71E-05,-1.51E-05,0.418266,-0.257298,0.00146432,0.00100912,0,0
79.86,6.8077,-2.66387,0.00333673,0.000764015,-3.71E-05,-1.51E-05,0.41831,-0.257268,0.00146362,0.00100911,0,0
79.89,6.8078,-2.66385,0.00333562,0.000763564,-3.71E-05,-1.51E-05,0.418354,-0.257237,0.00146292,0.00100909,0,0
79.92,6.8079,-2.66383,0.00333451,0.000763112,-3.71E-05,-1.50E-05,0.418398,-0.257207,0.00146223,0.00100908,0,0
79.95,6.808,-2.6638,0.0033334,0.000762661,-3.70E-05,-1.50E-05,0.418442,-0.257177,0.00146153,0.00100906,0,0
79.98,6.8081,-2.66378,0.00333229,0.000762211,-3.70E-05,-1.50E-05,0.418485,-0.257147,0.00146083,0.00100904,0,0
80.01,6.8082,-2.66376,0.00333118,0.000761761,-3.70E-05,-1.50E-05,0.418529,-0.257116,0.00146014,0.00100903,0,0
80.04,6.8083,-2.66374,0.00333007,0.000761311,-3.70E-05,-1.50E-05,0.418573,-0.257086,0.00145944,0.00100901,0,0
80.07,6.8084,-2.66371,0.00332896,0.000760862,-3.69E-05,-1.50E-05,0.418617,-0.257056,0.00145875,0.00100899,0,0
80.1,6.8085,-2.66369,0.00332785,0.000760413,-3.69E-05,-1.50E-05,0.418661,-0.257025,0.00145806,0.00100898,0,0
80.13,6.8086,-2.66367,0.00332675,0.000759965,-3.69E-05,-1.49E-05,0.418704,-0.256995,0.00145736,0.00100896,0,0
80.16,6.8087,-2.66365,0.00332564,0.000759517,-3.69E-05,-1.49E-05,0.418748,-0.256965,0.00145667,0.00100894,0,0
80.19,6.8088,-2.66362,0.00332453,0.000759069,-3.68E-05,-1.49E-05,0.418792,-0.256935,0.00145598,0.00100892,0,0
80.22,6.8089,-2.6636,0.00332343,0.000758622,-3.68E-05,-1.49E-05,0.418835,-0.256904,0.00145529,0.00100891,0,0
80.25,6.809,-2.66358,0.00332233,0.000758175,-3.68E-05,-1.49E-05,0.418879,-0.256874,0.00145459,0.00100889,0,0
80.28,6.8091,-2.66355,0.00332122,0.000757729,-3.68E-05,-1.49E-05,0.418923,-0.256844,0.0014539,0.00100887,0,0
80.31,6.8092,-2.66353,0.00332012,0.000757283,-3.67E-05,-1.49E-05,0.418966,-0.256814,0.00145321,0.00100885,0,0
80.34,6.8093,-2.66351,0.00331902,0.000756838,-3.67E-05,-1.49E-05,0.41901,-0.256783,0.00145252,0.00100883,0,0
80.37,6.8094,-2.66349,0.00331792,0.000756392,-3.67E-05,-1.48E-05,0.419054,-0.256753,0.00145183,0.00100881,0,0
80.4,6.8095,-2.66346,0.00331682,0.000755948,-3.67E-05,-1.48E-05,0.419097,-0.256723,0.00145114,0.0010088,0,0
80.43,6.8096,-2.66344,0.00331572,0.000755503,-3.66E-05,-1.48E-05,0.419141,-0.256692,0.00145046,0.00100878,0,0
80.46,6.8097,-2.66342,0.00331462,0.00075506,-3.66E-05,-1.48E-05,0.419184,-0.256662,0.00144977,0.00100876,0,0
80.49,6.8098,-2.6634,0.00331352,0.000754616,-3.66E-05,-1.48E-05,0.419228,-0.256632,0.00144908,0.00100874,0,0
80.52,6.8099,-2.66337,0.00331243,0.000754173,-3.66E-05,-1.48E-05,0.419271,-0.256602,0.00144839,0.00100872,0,0
80.55,6.81,-2.66335,0.00331133,0.00075373,-3.65E-05,-1.48E-05,0.419315,-0.256571,0.00144771,0.0010087,0,0
80.58,6.81009,-2.66333,0.00331023,0.000753288,-3.65E-05,-1.47E-05,0.419358,-0.256541,0.00144702,0.00100868,0,0
80.61,6.81019,-2.6633,0.00330914,0.000752846,-3.65E-05,-1.47E-05,0.419401,-0.256511,0.00144634,0.00100866,0,0
80.64,6.81029,-2.66328,0.00330804,0.000752405,-3.65E-05,-1.47E-05,0.419445,-0.256481,0.00144565,0.00100864,0,0
80.67,6.81039,-2.66326,0.00330695,0.000751964,-3.65E-05,-1.47E-05,0.419488,-0.25645,0.00144497,0.00100862,0,0
80.7,6.81049,-2.66324,0.00330586,0.000751523,-3.64E-05,-1.47E-05,0.419532,-0.25642,0.00144428,0.0010086,0,0
80.73,6.81059,-2.66321,0.00330477,0.000751083,-3.64E-05,-1.47E-05,0.419575,-0.25639,0.0014436,0.00100858,0,0
80.76,6.81069,-2.66319,0.00330367,0.000750643,-3.64E-05,-1.47E-05,0.419618,-0.25636,0.00144292,0.00100855,0,0
80.79,6.81079,-2.66317,0.00330258,0.000750204,-3.64E-05,-1.46E-05,0.419661,-0.256329,0.00144223,0.00100853,0,0
80.82,6.81089,-2.66315,0.00330149,0.000749765,-3.63E-05,-1.46E-05,0.419705,-0.256299,0.00144155,0.00100851,0,0
80.85,6.81099,-2.66312,0.0033004,0.000749326,-3.63E-05,-1.46E-05,0.419748,-0.256269,0.00144087,0.00100849,0,0
80.88,6.81109,-2.6631,0.00329932,0.000748888,-3.63E-05,-1.46E-05,0.419791,-0.256239,0.00144019,0.00100847,0,0
80.91,6.81119,-2.66308,0.00329823,0.00074845,-3.63E-05,-1.46E-05,0.419834,-0.256208,0.00143951,0.00100845,0,0
80.94,6.81128,-2.66306,0.00329714,0.000748013,-3.62E-05,-1.46E-05,0.419878,-0.256178,0.00143883,0.00100843,0,0
80.97,6.81138,-2.66303,0.00329605,0.000747576,-3.62E-05,-1.46E-05,0.419921,-0.256148,0.00143815,0.0010084,0,0
81,6.81148,-2.66301,0.00329497,0.000747139,-3.62E-05,-1.46E-05,0.419964,-0.256117,0.00143747,0.00100838,0,0
81.03,6.81158,-2.66299,0.00329388,0.000746703,-3.62E-05,-1.45E-05,0.420007,-0.256087,0.00143679,0.00100836,0,0
81.06,6.81168,-2.66297,0.0032928,0.000746267,-3.61E-05,-1.45E-05,0.42005,-0.256057,0.00143611,0.00100834,0,0
81.09,6.81178,-2.66294,0.00329172,0.000745832,-3.61E-05,-1.45E-05,0.420093,-0.256027,0.00143543,0.00100831,0,0
81.12,6.81188,-2.66292,0.00329063,0.000745397,-3.61E-05,-1.45E-05,0.420136,-0.255996,0.00143476,0.00100829,0,0
81.15,6.81198,-2.6629,0.00328955,0.000744962,-3.61E-05,-1.45E-05,0.420179,-0.255966,0.00143408,0.00100827,0,0
81.18,6.81207,-2.66288,0.00328847,0.000744528,-3.61E-05,-1.45E-05,0.420222,-0.255936,0.0014334,0.00100824,0,0
81.21,6.81217,-2.66286,0.00328739,0.000744094,-3.60E-05,-1.45E-05,0.420265,-0.255906,0.00143273,0.00100822,0,0
81.24,6.81227,-2.66283,0.00328631,0.000743661,-3.60E-05,-1.44E-05,0.420308,-0.255875,0.00143205,0.0010082,0,0
81.27,6.81237,-2.66281,0.00328523,0.000743228,-3.60E-05,-1.44E-05,0.420351,-0.255845,0.00143138,0.00100817,0,0
81.3,6.81247,-2.66279,0.00328415,0.000742795,-3.60E-05,-1.44E-05,0.420394,-0.255815,0.0014307,0.00100815,0,0
81.33,6.81257,-2.66277,0.00328307,0.000742363,-3.59E-05,-1.44E-05,0.420437,-0.255785,0.00143003,0.00100812,0,0
81.36,6.81267,-2.66274,0.00328199,0.000741931,-3.59E-05,-1.44E-05,0.42048,-0.255754,0.00142936,0.0010081,0,0
81.39,6.81276,-2.66272,0.00328092,0.000741499,-3.59E-05,-1.44E-05,0.420523,-0.255724,0.00142868,0.00100807,0,0
81.42,6.81286,-2.6627,0.00327984,0.000741068,-3.59E-05,-1.44E-05,0.420566,-0.255694,0.00142801,0.00100805,0,0
81.45,6.81296,-2.66268,0.00327877,0.000740638,-3.58E-05,-1.44E-05,0.420609,-0.255664,0.00142734,0.00100803,0,0
81.48,6.81306,-2.66266,0.00327769,0.000740207,-3.58E-05,-1.43E-05,0.420651,-0.255633,0.00142667,0.001008,0,0
81.51,6.81316,-2.66263,0.00327662,0.000739777,-3.58E-05,-1.43E-05,0.420694,-0.255603,0.001426,0.00100797,0,0
81.54,6.81326,-2.66261,0.00327554,0.000739348,-3.58E-05,-1.43E-05,0.420737,-0.255573,0.00142533,0.00100795,0,0
81.57,6.81335,-2.66259,0.00327447,0.000738919,-3.57E-05,-1.43E-05,0.42078,-0.255543,0.00142466,0.00100792,0,0
81.6,6.81345,-2.66257,0.0032734,0.00073849,-3.57E-05,-1.43E-05,0.420822,-0.255513,0.00142399,0.0010079,0,0
81.63,6.81355,-2.66254,0.00327233,0.000738062,-3.57E-05,-1.43E-05,0.420865,-0.255482,0.00142332,0.00100787,0,0
81.66,6.81365,-2.66252,0.00327126,0.000737634,-3.57E-05,-1.43E-05,0.420908,-0.255452,0.00142265,0.00100785,0,0
81.69,6.81375,-2.6625,0.00327019,0.000737206,-3.57E-05,-1.43E-05,0.420951,-0.255422,0.00142198,0.00100782,0,0
81.72,6.81385,-2.66248,0.00326912,0.000736779,-3.56E-05,-1.42E-05,0.420993,-0.255392,0.00142132,0.00100779,0,0
81.75,6.81394,-2.66246,0.00326805,0.000736352,-3.56E-05,-1.42E-05,0.421036,-0.255361,0.00142065,0.00100777,0,0
81.78,6.81404,-2.66243,0.00326698,0.000735926,-3.56E-05,-1.42E-05,0.421078,-0.255331,0.00141998,0.00100774,0,0
81.81,6.81414,-2.66241,0.00326592,0.0007355,-3.56E-05,-1.42E-05,0.421121,-0.255301,0.00141932,0.00100771,0,0
81.84,6.81424,-2.66239,0.00326485,0.000735074,-3.55E-05,-1.42E-05,0.421164,-0.255271,0.00141865,0.00100769,0,0
81.87,6.81434,-2.66237,0.00326379,0.000734649,-3.55E-05,-1.42E-05,0.421206,-0.25524,0.00141798,0.00100766,0,0
81.9,6.81443,-2.66235,0.00326272,0.000734224,-3.55E-05,-1.42E-05,0.421249,-0.25521,0.00141732,0.00100763,0,0
81.93,6.81453,-2.66232,0.00326166,0.000733799,-3.55E-05,-1.41E-05,0.421291,-0.25518,0.00141666,0.0010076,0,0
81.96,6.81463,-2.6623,0.00326059,0.000733375,-3.55E-05,-1.41E-05,0.421334,-0.25515,0.00141599,0.00100758,0,0
81.99,6.81473,-2.66228,0.00325953,0.000732952,-3.54E-05,-1.41E-05,0.421376,-0.255119,0.00141533,0.00100755,0,0
82.02,6.81482,-2.66226,0.00325847,0.000732528,-3.54E-05,-1.41E-05,0.421419,-0.255089,0.00141467,0.00100752,0,0
82.05,6.81492,-2.66224,0.00325741,0.000732105,-3.54E-05,-1.41E-05,0.421461,-0.255059,0.001414,0.00100749,0,0
82.08,6.81502,-2.66221,0.00325634,0.000731683,-3.54E-05,-1.41E-05,0.421504,-0.255029,0.00141334,0.00100746,0,0
82.11,6.81512,-2.66219,0.00325528,0.00073126,-3.53E-05,-1.41E-05,0.421546,-0.254999,0.00141268,0.00100744,0,0
82.14,6.81522,-2.66217,0.00325422,0.000730839,-3.53E-05,-1.41E-05,0.421588,-0.254968,0.00141202,0.00100741,0,0
82.17,6.81531,-2.66215,0.00325317,0.000730417,-3.53E-05,-1.40E-05,0.421631,-0.254938,0.00141136,0.00100738,0,0
82.2,6.81541,-2.66213,0.00325211,0.000729996,-3.53E-05,-1.40E-05,0.421673,-0.254908,0.0014107,0.00100735,0,0
82.23,6.81551,-2.6621,0.00325105,0.000729575,-3.53E-05,-1.40E-05,0.421715,-0.254878,0.00141004,0.00100732,0,0
82.26,6.81561,-2.66208,0.00324999,0.000729155,-3.52E-05,-1.40E-05,0.421758,-0.254847,0.00140938,0.00100729,0,0
82.29,6.8157,-2.66206,0.00324894,0.000728735,-3.52E-05,-1.40E-05,0.4218,-0.254817,0.00140872,0.00100726,0,0
82.32,6.8158,-2.66204,0.00324788,0.000728316,-3.52E-05,-1.40E-05,0.421842,-0.254787,0.00140806,0.00100723,0,0
82.35,6.8159,-2.66202,0.00324683,0.000727896,-3.52E-05,-1.40E-05,0.421884,-0.254757,0.0014074,0.0010072,0,0
82.38,6.816,-2.66199,0.00324577,0.000727478,-3.51E-05,-1.40E-05,0.421927,-0.254727,0.00140675,0.00100717,0,0
82.41,6.81609,-2.66197,0.00324472,0.000727059,-3.51E-05,-1.39E-05,0.421969,-0.254696,0.00140609,0.00100714,0,0
82.44,6.81619,-2.66195,0.00324367,0.000726641,-3.51E-05,-1.39E-05,0.422011,-0.254666,0.00140543,0.00100711,0,0
82.47,6.81629,-2.66193,0.00324261,0.000726223,-3.51E-05,-1.39E-05,0.422053,-0.254636,0.00140478,0.00100708,0,0
82.5,6.81639,-2.66191,0.00324156,0.000725806,-3.50E-05,-1.39E-05,0.422095,-0.254606,0.00140412,0.00100705,0,0
82.53,6.81648,-2.66189,0.00324051,0.000725389,-3.50E-05,-1.39E-05,0.422137,-0.254575,0.00140347,0.00100702,0,0
82.56,6.81658,-2.66186,0.00323946,0.000724973,-3.50E-05,-1.39E-05,0.42218,-0.254545,0.00140281,0.00100699,0,0
82.59,6.81668,-2.66184,0.00323841,0.000724556,-3.50E-05,-1.39E-05,0.422222,-0.254515,0.00140216,0.00100696,0,0
82.62,6.81677,-2.66182,0.00323736,0.000724141,-3.50E-05,-1.39E-05,0.422264,-0.254485,0.00140151,0.00100693,0,0
82.65,6.81687,-2.6618,0.00323632,0.000723725,-3.49E-05,-1.38E-05,0.422306,-0.254455,0.00140085,0.0010069,0,0
82.68,6.81697,-2.66178,0.00323527,0.00072331,-3.49E-05,-1.38E-05,0.422348,-0.254424,0.0014002,0.00100686,0,0
82.71,6.81707,-2.66176,0.00323422,0.000722895,-3.49E-05,-1.38E-05,0.42239,-0.254394,0.00139955,0.00100683,0,0
82.74,6.81716,-2.66173,0.00323317,0.000722481,-3.49E-05,-1.38E-05,0.422432,-0.254364,0.0013989,0.0010068,0,0
82.77,6.81726,-2.66171,0.00323213,0.000722067,-3.49E-05,-1.38E-05,0.422474,-0.254334,0.00139824,0.00100677,0,0
82.8,6.81736,-2.66169,0.00323108,0.000721654,-3.48E-05,-1.38E-05,0.422516,-0.254304,0.00139759,0.00100674,0,0
82.83,6.81745,-2.66167,0.00323004,0.00072124,-3.48E-05,-1.38E-05,0.422558,-0.254273,0.00139694,0.0010067,0,0
82.86,6.81755,-2.66165,0.003229,0.000720827,-3.48E-05,-1.38E-05,0.4226,-0.254243,0.00139629,0.00100667,0,0
82.89,6.81765,-2.66163,0.00322795,0.000720415,-3.48E-05,-1.37E-05,0.422641,-0.254213,0.00139564,0.00100664,0,0
82.92,6.81774,-2.6616,0.00322691,0.000720003,-3.47E-05,-1.37E-05,0.422683,-0.254183,0.00139499,0.00100661,0,0
82.95,6.81784,-2.66158,0.00322587,0.000719591,-3.47E-05,-1.37E-05,0.422725,-0.254153,0.00139435,0.00100657,0,0
82.98,6.81794,-2.66156,0.00322483,0.00071918,-3.47E-05,-1.37E-05,0.422767,-0.254122,0.0013937,0.00100654,0,0
83.01,6.81803,-2.66154,0.00322379,0.000718769,-3.47E-05,-1.37E-05,0.422809,-0.254092,0.00139305,0.00100651,0,0
